id_inscricao_evento;fk_evento;fk_usuario;status_ue
1792;19;445;CONFIRMADO
1793;19;473;CONFIRMADO
1794;19;485;CONFIRMADO
1795;19;512;CONFIRMADO
1796;19;523;CONFIRMADO
1797;19;539;CONFIRMADO
1798;19;540;CONFIRMADO
1799;19;548;CONFIRMADO
1800;19;578;CONFIRMADO
1801;19;582;CONFIRMADO
1802;19;595;CONFIRMADO
1803;19;611;CONFIRMADO
1804;19;629;CONFIRMADO
1805;19;634;CONFIRMADO
1806;19;650;CONFIRMADO
1807;19;660;CONFIRMADO
1808;19;667;CONFIRMADO
1809;19;670;CONFIRMADO
1810;19;671;CONFIRMADO
1811;19;695;CONFIRMADO
1812;19;712;CONFIRMADO
1813;19;730;CONFIRMADO
1814;19;764;CONFIRMADO
1815;19;778;CONFIRMADO
1816;19;781;CONFIRMADO
1817;19;801;CONFIRMADO
1818;19;813;CONFIRMADO
1819;19;817;CONFIRMADO
1820;19;856;CONFIRMADO
1821;19;861;CONFIRMADO
1822;19;876;CONFIRMADO
1823;19;880;CONFIRMADO
1824;19;902;CONFIRMADO
1825;19;910;CONFIRMADO
1826;19;956;CONFIRMADO
1827;19;998;CONFIRMADO
1828;19;999;CONFIRMADO
1829;19;1008;CONFIRMADO
1830;19;1011;CONFIRMADO
1831;19;1030;CONFIRMADO
1832;19;1053;CONFIRMADO
1833;19;1073;CONFIRMADO
1834;19;1078;CONFIRMADO
1835;19;1103;CONFIRMADO
1836;19;1116;CONFIRMADO
1837;19;1119;CONFIRMADO
1838;19;1131;CONFIRMADO
1839;19;1134;CONFIRMADO
1840;19;1142;CONFIRMADO
1841;19;1159;CONFIRMADO
1842;19;1165;CONFIRMADO
1843;19;1166;CONFIRMADO
1844;19;1167;CONFIRMADO
1845;19;1172;CONFIRMADO
1846;22;13;CONFIRMADO
1847;22;39;CONFIRMADO
1848;22;40;CONFIRMADO
1849;22;43;CONFIRMADO
1850;22;45;CONFIRMADO
1851;22;55;CONFIRMADO
1852;22;57;CONFIRMADO
1853;22;82;CONFIRMADO
1854;22;83;CONFIRMADO
1855;22;90;CONFIRMADO
1856;22;99;CONFIRMADO
1857;22;107;CONFIRMADO
1858;22;128;CONFIRMADO
1859;22;143;CONFIRMADO
1860;22;148;CONFIRMADO
1861;22;150;CONFIRMADO
1862;22;168;CONFIRMADO
1863;22;175;CONFIRMADO
1864;22;208;CONFIRMADO
1865;22;214;CONFIRMADO
1866;22;216;CONFIRMADO
1867;22;222;CONFIRMADO
1868;22;261;CONFIRMADO
1869;22;262;CONFIRMADO
1870;22;266;CONFIRMADO
1871;22;278;CONFIRMADO
1872;22;295;CONFIRMADO
1873;22;312;CONFIRMADO
1874;22;344;CONFIRMADO
1875;22;346;CONFIRMADO
1876;22;352;CONFIRMADO
1877;22;372;CONFIRMADO
1878;22;410;CONFIRMADO
1879;22;411;CONFIRMADO
1880;22;421;CONFIRMADO
1881;22;430;CONFIRMADO
1882;22;439;CONFIRMADO
1883;22;467;CONFIRMADO
1884;22;475;CONFIRMADO
1885;22;492;CONFIRMADO
1886;22;505;CONFIRMADO
1887;22;525;CONFIRMADO
1888;22;548;CONFIRMADO
1889;22;551;CONFIRMADO
1890;22;556;CONFIRMADO
1891;22;565;CONFIRMADO
1892;22;582;CONFIRMADO
1893;22;598;CONFIRMADO
1894;22;614;CONFIRMADO
1895;22;623;CONFIRMADO
1896;22;637;CONFIRMADO
1897;22;691;CONFIRMADO
1898;22;694;CONFIRMADO
1899;22;702;CONFIRMADO
1900;22;712;CONFIRMADO
1901;22;720;CONFIRMADO
1902;22;733;CONFIRMADO
1903;22;756;CONFIRMADO
1904;22;763;CONFIRMADO
1905;22;764;CONFIRMADO
1906;22;770;CONFIRMADO
1907;22;774;CONFIRMADO
1908;22;775;CONFIRMADO
1909;22;780;CONFIRMADO
1910;22;781;CONFIRMADO
1911;22;794;CONFIRMADO
1912;22;801;CONFIRMADO
1913;22;812;CONFIRMADO
1914;22;818;CONFIRMADO
1915;22;838;CONFIRMADO
1916;22;864;CONFIRMADO
1917;22;867;CONFIRMADO
1918;22;868;CONFIRMADO
1919;22;875;CONFIRMADO
1920;22;879;CONFIRMADO
1921;22;894;CONFIRMADO
1922;22;913;CONFIRMADO
1923;22;916;CONFIRMADO
1924;22;934;CONFIRMADO
1925;22;942;CONFIRMADO
1926;22;950;CONFIRMADO
1927;22;960;CONFIRMADO
1928;22;977;CONFIRMADO
1929;22;998;CONFIRMADO
1930;22;1003;CONFIRMADO
1931;22;1004;CONFIRMADO
1932;22;1018;CONFIRMADO
1933;22;1050;CONFIRMADO
1934;22;1056;CONFIRMADO
1935;22;1082;CONFIRMADO
1936;22;1083;CONFIRMADO
1937;22;1085;CONFIRMADO
1938;22;1110;CONFIRMADO
1939;22;1114;CONFIRMADO
1940;22;1132;CONFIRMADO
1941;22;1139;CONFIRMADO
1942;22;1154;CONFIRMADO
1943;22;1163;CONFIRMADO
1944;22;1170;CONFIRMADO
1945;22;1173;CONFIRMADO
1946;24;16;CONFIRMADO
1947;24;31;CONFIRMADO
1948;24;50;CONFIRMADO
1949;24;54;CONFIRMADO
1950;24;60;CONFIRMADO
1951;24;80;CONFIRMADO
1952;24;91;CONFIRMADO
1953;24;99;CONFIRMADO
1954;24;104;CONFIRMADO
1955;24;109;CONFIRMADO
1956;24;139;CONFIRMADO
1957;24;141;CONFIRMADO
1958;24;150;CONFIRMADO
1959;24;154;CONFIRMADO
1960;24;156;CONFIRMADO
1961;24;206;CONFIRMADO
1962;24;208;CONFIRMADO
1963;24;216;CONFIRMADO
1964;24;233;CONFIRMADO
1965;24;237;CONFIRMADO
1966;24;254;CONFIRMADO
1967;24;287;CONFIRMADO
1968;24;288;CONFIRMADO
1969;24;303;CONFIRMADO
1970;24;312;CONFIRMADO
1971;24;317;CONFIRMADO
1972;24;324;CONFIRMADO
1973;24;329;CONFIRMADO
1974;24;335;CONFIRMADO
1975;24;336;CONFIRMADO
1976;24;345;CONFIRMADO
1977;24;347;CONFIRMADO
1978;24;350;CONFIRMADO
1979;24;364;CONFIRMADO
1980;24;371;CONFIRMADO
1981;24;372;CONFIRMADO
1982;24;378;CONFIRMADO
1983;24;388;CONFIRMADO
1984;24;392;CONFIRMADO
1985;24;419;CONFIRMADO
1986;24;434;CONFIRMADO
1987;24;437;CONFIRMADO
1988;24;440;CONFIRMADO
1989;24;463;CONFIRMADO
1990;24;468;CONFIRMADO
1991;24;470;CONFIRMADO
1992;24;485;CONFIRMADO
1993;24;490;CONFIRMADO
1994;24;495;CONFIRMADO
1995;24;503;CONFIRMADO
1996;24;504;CONFIRMADO
1997;24;514;CONFIRMADO
1998;24;515;CONFIRMADO
1999;24;522;CONFIRMADO
2000;24;547;CONFIRMADO
2001;24;555;CONFIRMADO
2002;24;560;CONFIRMADO
2003;24;575;CONFIRMADO
2004;24;581;CONFIRMADO
2005;24;596;CONFIRMADO
2006;24;608;CONFIRMADO
2007;24;636;CONFIRMADO
2008;24;637;CONFIRMADO
2009;24;640;CONFIRMADO
2010;24;647;CONFIRMADO
2011;24;664;CONFIRMADO
2012;24;665;CONFIRMADO
2013;24;668;CONFIRMADO
2014;24;676;CONFIRMADO
2015;24;681;CONFIRMADO
2016;24;696;CONFIRMADO
2017;24;703;CONFIRMADO
2018;24;715;CONFIRMADO
2019;24;735;CONFIRMADO
2020;24;748;CONFIRMADO
2021;24;763;CONFIRMADO
2022;24;765;CONFIRMADO
2023;24;775;CONFIRMADO
2024;24;780;CONFIRMADO
2025;24;782;CONFIRMADO
2026;24;788;CONFIRMADO
2027;24;796;CONFIRMADO
2028;24;839;CONFIRMADO
2029;24;840;CONFIRMADO
2030;24;863;CONFIRMADO
2031;24;870;CONFIRMADO
2032;24;872;CONFIRMADO
2033;24;877;CONFIRMADO
2034;24;888;CONFIRMADO
2035;24;889;CONFIRMADO
2036;24;905;CONFIRMADO
2037;24;906;CONFIRMADO
2038;24;917;CONFIRMADO
2039;24;918;CONFIRMADO
2040;24;921;CONFIRMADO
2041;24;948;CONFIRMADO
2042;24;950;CONFIRMADO
2043;24;951;CONFIRMADO
2044;24;954;CONFIRMADO
2045;24;959;CONFIRMADO
2046;24;984;CONFIRMADO
2047;24;988;CONFIRMADO
2048;24;1013;CONFIRMADO
2049;24;1019;CONFIRMADO
2050;24;1023;CONFIRMADO
2051;24;1032;CONFIRMADO
2052;24;1038;CONFIRMADO
2053;24;1039;CONFIRMADO
2054;24;1045;CONFIRMADO
2055;24;1046;CONFIRMADO
2056;24;1076;CONFIRMADO
2057;24;1077;CONFIRMADO
2058;24;1081;CONFIRMADO
2059;24;1090;CONFIRMADO
2060;24;1091;CONFIRMADO
2061;24;1105;CONFIRMADO
2062;25;5;CONFIRMADO
2063;25;8;CONFIRMADO
2064;25;69;CONFIRMADO
2065;25;93;CONFIRMADO
2066;25;135;CONFIRMADO
2067;25;139;CONFIRMADO
2068;25;143;CONFIRMADO
2069;25;148;CONFIRMADO
2070;25;158;CONFIRMADO
2071;25;159;CONFIRMADO
2072;25;170;CONFIRMADO
2073;25;186;CONFIRMADO
2074;25;226;CONFIRMADO
2075;25;269;CONFIRMADO
2076;25;298;CONFIRMADO
2077;25;307;CONFIRMADO
2078;25;329;CONFIRMADO
2079;25;342;CONFIRMADO
2080;25;355;CONFIRMADO
2081;25;357;CONFIRMADO
2082;25;373;CONFIRMADO
2083;25;378;CONFIRMADO
2084;25;381;CONFIRMADO
2085;25;382;CONFIRMADO
2086;25;395;CONFIRMADO
2087;25;398;CONFIRMADO
2088;25;411;CONFIRMADO
2089;25;431;CONFIRMADO
2090;25;436;CONFIRMADO
2091;25;466;CONFIRMADO
2092;25;498;CONFIRMADO
2093;25;499;CONFIRMADO
2094;25;512;CONFIRMADO
2095;25;569;CONFIRMADO
2096;25;574;CONFIRMADO
2097;25;594;CONFIRMADO
2098;25;600;CONFIRMADO
2099;25;621;CONFIRMADO
2100;25;638;CONFIRMADO
2101;25;640;CONFIRMADO
2102;25;654;CONFIRMADO
2103;25;672;CONFIRMADO
2104;25;690;CONFIRMADO
2105;25;714;CONFIRMADO
2106;25;730;CONFIRMADO
2107;25;764;CONFIRMADO
2108;25;767;CONFIRMADO
2109;25;768;CONFIRMADO
2110;25;786;CONFIRMADO
2111;25;790;CONFIRMADO
2112;25;794;CONFIRMADO
2113;25;803;CONFIRMADO
2114;25;805;CONFIRMADO
2115;25;826;CONFIRMADO
2116;25;839;CONFIRMADO
2117;25;861;CONFIRMADO
2118;25;875;CONFIRMADO
2119;25;876;CONFIRMADO
2120;25;883;CONFIRMADO
2121;25;885;CONFIRMADO
2122;25;917;CONFIRMADO
2123;25;921;CONFIRMADO
2124;25;934;CONFIRMADO
2125;25;941;CONFIRMADO
2126;25;953;CONFIRMADO
2127;25;973;CONFIRMADO
2128;25;988;CONFIRMADO
2129;25;994;CONFIRMADO
2130;25;998;CONFIRMADO
2131;25;1019;CONFIRMADO
2132;25;1034;CONFIRMADO
2133;25;1039;CONFIRMADO
2134;25;1040;CONFIRMADO
2135;25;1049;CONFIRMADO
2136;25;1050;CONFIRMADO
2137;25;1054;CONFIRMADO
2138;25;1070;CONFIRMADO
2139;25;1072;CONFIRMADO
2140;25;1075;CONFIRMADO
2141;25;1090;CONFIRMADO
2142;25;1091;CONFIRMADO
2143;25;1118;CONFIRMADO
2144;25;1123;CONFIRMADO
2145;25;1136;CONFIRMADO
2146;25;1141;CONFIRMADO
2147;25;1162;CONFIRMADO
2148;26;3;CONFIRMADO
2149;26;11;CONFIRMADO
2150;26;12;CONFIRMADO
2151;26;16;CONFIRMADO
2152;26;17;CONFIRMADO
2153;26;18;CONFIRMADO
2154;26;31;CONFIRMADO
2155;26;50;CONFIRMADO
2156;26;57;CONFIRMADO
2157;26;87;CONFIRMADO
2158;26;101;CONFIRMADO
2159;26;112;CONFIRMADO
2160;26;123;CONFIRMADO
2161;26;128;CONFIRMADO
2162;26;149;CONFIRMADO
2163;26;153;CONFIRMADO
2164;26;155;CONFIRMADO
2165;26;161;CONFIRMADO
2166;26;173;CONFIRMADO
2167;26;174;CONFIRMADO
2168;26;190;CONFIRMADO
2169;26;200;CONFIRMADO
2170;26;214;CONFIRMADO
2171;26;224;CONFIRMADO
2172;26;240;CONFIRMADO
2173;26;242;CONFIRMADO
2174;26;250;CONFIRMADO
2175;26;255;CONFIRMADO
2176;26;285;CONFIRMADO
2177;26;289;CONFIRMADO
2178;26;293;CONFIRMADO
2179;26;327;CONFIRMADO
2180;26;335;CONFIRMADO
2181;26;356;CONFIRMADO
2182;26;357;CONFIRMADO
2183;26;364;CONFIRMADO
2184;26;368;CONFIRMADO
2185;26;387;CONFIRMADO
2186;26;402;CONFIRMADO
2187;26;421;CONFIRMADO
2188;26;445;CONFIRMADO
2189;26;447;CONFIRMADO
2190;26;476;CONFIRMADO
2191;26;503;CONFIRMADO
2192;26;517;CONFIRMADO
2193;26;539;CONFIRMADO
2194;26;555;CONFIRMADO
2195;26;587;CONFIRMADO
2196;26;593;CONFIRMADO
2197;26;600;CONFIRMADO
2198;26;611;CONFIRMADO
2199;26;621;CONFIRMADO
2200;26;646;CONFIRMADO
2201;26;663;CONFIRMADO
2202;26;664;CONFIRMADO
2203;26;676;CONFIRMADO
2204;26;735;CONFIRMADO
2205;26;738;CONFIRMADO
2206;26;744;CONFIRMADO
2207;26;752;CONFIRMADO
2208;26;773;CONFIRMADO
2209;26;802;CONFIRMADO
2210;26;825;CONFIRMADO
2211;26;836;CONFIRMADO
2212;26;837;CONFIRMADO
2213;26;841;CONFIRMADO
2214;26;843;CONFIRMADO
2215;26;846;CONFIRMADO
2216;26;863;CONFIRMADO
2217;26;878;CONFIRMADO
2218;26;891;CONFIRMADO
2219;26;914;CONFIRMADO
2220;26;958;CONFIRMADO
2221;26;960;CONFIRMADO
2222;26;962;CONFIRMADO
2223;26;983;CONFIRMADO
2224;26;1008;CONFIRMADO
2225;26;1019;CONFIRMADO
2226;26;1058;CONFIRMADO
2227;26;1061;CONFIRMADO
2228;26;1071;CONFIRMADO
2229;26;1073;CONFIRMADO
2230;26;1081;CONFIRMADO
2231;26;1105;CONFIRMADO
2232;26;1110;CONFIRMADO
2233;26;1117;CONFIRMADO
2234;26;1128;CONFIRMADO
2235;26;1134;CONFIRMADO
2236;26;1135;CONFIRMADO
2237;26;1152;CONFIRMADO
2238;26;1157;CONFIRMADO
2239;26;1164;CONFIRMADO
2240;29;15;CONFIRMADO
2241;29;27;CONFIRMADO
2242;29;29;CONFIRMADO
2243;29;41;CONFIRMADO
2244;29;44;CONFIRMADO
2245;29;53;CONFIRMADO
2246;29;63;CONFIRMADO
2247;29;85;CONFIRMADO
2248;29;108;CONFIRMADO
2249;29;146;CONFIRMADO
2250;29;167;CONFIRMADO
2251;29;169;CONFIRMADO
2252;29;187;CONFIRMADO
2253;29;194;CONFIRMADO
2254;29;197;CONFIRMADO
2255;29;248;CONFIRMADO
2256;29;250;CONFIRMADO
2257;29;252;CONFIRMADO
2258;29;254;CONFIRMADO
2259;29;255;CONFIRMADO
2260;29;273;CONFIRMADO
2261;29;282;CONFIRMADO
2262;29;284;CONFIRMADO
2263;29;330;CONFIRMADO
2264;29;332;CONFIRMADO
2265;29;349;CONFIRMADO
2266;29;389;CONFIRMADO
2267;29;395;CONFIRMADO
2268;29;411;CONFIRMADO
2269;29;421;CONFIRMADO
2270;29;435;CONFIRMADO
2271;29;453;CONFIRMADO
2272;29;457;CONFIRMADO
2273;29;474;CONFIRMADO
2274;29;506;CONFIRMADO
2275;29;518;CONFIRMADO
2276;29;526;CONFIRMADO
2277;29;537;CONFIRMADO
2278;29;545;CONFIRMADO
2279;29;555;CONFIRMADO
2280;29;561;CONFIRMADO
2281;29;565;CONFIRMADO
2282;29;567;CONFIRMADO
2283;29;593;CONFIRMADO
2284;29;612;CONFIRMADO
2285;29;627;CONFIRMADO
2286;29;630;CONFIRMADO
2287;29;659;CONFIRMADO
2288;29;664;CONFIRMADO
2289;29;695;CONFIRMADO
2290;29;697;CONFIRMADO
2291;29;699;CONFIRMADO
2292;29;734;CONFIRMADO
2293;29;735;CONFIRMADO
2294;29;743;CONFIRMADO
2295;29;795;CONFIRMADO
2296;29;804;CONFIRMADO
2297;29;818;CONFIRMADO
2298;29;820;CONFIRMADO
2299;29;830;CONFIRMADO
2300;29;842;CONFIRMADO
2301;29;851;CONFIRMADO
2302;29;896;CONFIRMADO
2303;29;928;CONFIRMADO
2304;29;933;CONFIRMADO
2305;29;961;CONFIRMADO
2306;29;962;CONFIRMADO
2307;29;984;CONFIRMADO
2308;29;1000;CONFIRMADO
2309;29;1001;CONFIRMADO
2310;29;1005;CONFIRMADO
2311;29;1030;CONFIRMADO
2312;29;1057;CONFIRMADO
2313;29;1109;CONFIRMADO
2314;29;1129;CONFIRMADO
2315;29;1135;CONFIRMADO
2316;29;1154;CONFIRMADO
2317;29;1165;CONFIRMADO
2318;30;18;CONFIRMADO
2319;30;31;CONFIRMADO
2320;30;38;CONFIRMADO
2321;30;48;CONFIRMADO
2322;30;60;CONFIRMADO
2323;30;77;CONFIRMADO
2324;30;86;CONFIRMADO
2325;30;88;CONFIRMADO
2326;30;103;CONFIRMADO
2327;30;127;CONFIRMADO
2328;30;138;CONFIRMADO
2329;30;161;CONFIRMADO
2330;30;166;CONFIRMADO
2331;30;175;CONFIRMADO
2332;30;185;CONFIRMADO
2333;30;200;CONFIRMADO
2334;30;201;CONFIRMADO
2335;30;214;CONFIRMADO
2336;30;219;CONFIRMADO
2337;30;222;CONFIRMADO
2338;30;247;CONFIRMADO
2339;30;258;CONFIRMADO
2340;30;266;CONFIRMADO
2341;30;283;CONFIRMADO
2342;30;295;CONFIRMADO
2343;30;347;CONFIRMADO
2344;30;350;CONFIRMADO
2345;30;351;CONFIRMADO
2346;30;392;CONFIRMADO
2347;30;395;CONFIRMADO
2348;30;403;CONFIRMADO
2349;30;404;CONFIRMADO
2350;30;405;CONFIRMADO
2351;30;443;CONFIRMADO
2352;30;453;CONFIRMADO
2353;30;466;CONFIRMADO
2354;30;477;CONFIRMADO
2355;30;480;CONFIRMADO
2356;30;519;CONFIRMADO
2357;30;520;CONFIRMADO
2358;30;523;CONFIRMADO
2359;30;525;CONFIRMADO
2360;30;531;CONFIRMADO
2361;30;539;CONFIRMADO
2362;30;549;CONFIRMADO
2363;30;552;CONFIRMADO
2364;30;559;CONFIRMADO
2365;30;577;CONFIRMADO
2366;30;589;CONFIRMADO
2367;30;592;CONFIRMADO
2368;30;622;CONFIRMADO
2369;30;647;CONFIRMADO
2370;30;649;CONFIRMADO
2371;30;657;CONFIRMADO
2372;30;678;CONFIRMADO
2373;30;681;CONFIRMADO
2374;30;685;CONFIRMADO
2375;30;691;CONFIRMADO
2376;30;738;CONFIRMADO
2377;30;753;CONFIRMADO
2378;30;766;CONFIRMADO
2379;30;769;CONFIRMADO
2380;30;803;CONFIRMADO
2381;30;813;CONFIRMADO
2382;30;831;CONFIRMADO
2383;30;879;CONFIRMADO
2384;30;885;CONFIRMADO
2385;30;901;CONFIRMADO
2386;30;903;CONFIRMADO
2387;30;906;CONFIRMADO
2388;30;921;CONFIRMADO
2389;30;933;CONFIRMADO
2390;30;963;CONFIRMADO
2391;30;977;CONFIRMADO
2392;30;996;CONFIRMADO
2393;30;1002;CONFIRMADO
2394;30;1012;CONFIRMADO
2395;30;1062;CONFIRMADO
2396;30;1073;CONFIRMADO
2397;30;1081;CONFIRMADO
2398;30;1082;CONFIRMADO
2399;30;1095;CONFIRMADO
2400;30;1097;CONFIRMADO
2401;30;1134;CONFIRMADO
2402;30;1136;CONFIRMADO
2403;30;1147;CONFIRMADO
2404;30;1149;CONFIRMADO
2405;30;1150;CONFIRMADO
2406;30;1157;CONFIRMADO
2407;30;1164;CONFIRMADO
2408;30;1169;CONFIRMADO
2409;30;1173;CONFIRMADO
2410;33;15;CONFIRMADO
2411;33;17;CONFIRMADO
2412;33;24;CONFIRMADO
2413;33;28;CONFIRMADO
2414;33;29;CONFIRMADO
2415;33;43;CONFIRMADO
2416;33;48;CONFIRMADO
2417;33;61;CONFIRMADO
2418;33;74;CONFIRMADO
2419;33;106;CONFIRMADO
2420;33;109;CONFIRMADO
2421;33;113;CONFIRMADO
2422;33;117;CONFIRMADO
2423;33;126;CONFIRMADO
2424;33;127;CONFIRMADO
2425;33;131;CONFIRMADO
2426;33;139;CONFIRMADO
2427;33;147;CONFIRMADO
2428;33;151;CONFIRMADO
2429;33;160;CONFIRMADO
2430;33;163;CONFIRMADO
2431;33;167;CONFIRMADO
2432;33;175;CONFIRMADO
2433;33;177;CONFIRMADO
2434;33;208;CONFIRMADO
2435;33;215;CONFIRMADO
2436;33;221;CONFIRMADO
2437;33;233;CONFIRMADO
2438;33;285;CONFIRMADO
2439;33;310;CONFIRMADO
2440;33;338;CONFIRMADO
2441;33;339;CONFIRMADO
2442;33;373;CONFIRMADO
2443;33;376;CONFIRMADO
2444;33;377;CONFIRMADO
2445;33;389;CONFIRMADO
2446;33;418;CONFIRMADO
2447;33;425;CONFIRMADO
2448;33;433;CONFIRMADO
2449;33;438;CONFIRMADO
2450;33;458;CONFIRMADO
2451;33;472;CONFIRMADO
2452;33;477;CONFIRMADO
2453;33;491;CONFIRMADO
2454;33;506;CONFIRMADO
2455;33;515;CONFIRMADO
2456;33;537;CONFIRMADO
2457;33;551;CONFIRMADO
2458;33;599;CONFIRMADO
2459;33;617;CONFIRMADO
2460;33;634;CONFIRMADO
2461;33;658;CONFIRMADO
2462;33;664;CONFIRMADO
2463;33;673;CONFIRMADO
2464;33;683;CONFIRMADO
2465;33;684;CONFIRMADO
2466;33;705;CONFIRMADO
2467;33;709;CONFIRMADO
2468;33;729;CONFIRMADO
2469;33;746;CONFIRMADO
2470;33;749;CONFIRMADO
2471;33;754;CONFIRMADO
2472;33;764;CONFIRMADO
2473;33;766;CONFIRMADO
2474;33;784;CONFIRMADO
2475;33;787;CONFIRMADO
2476;33;789;CONFIRMADO
2477;33;794;CONFIRMADO
2478;33;798;CONFIRMADO
2479;33;808;CONFIRMADO
2480;33;847;CONFIRMADO
2481;33;852;CONFIRMADO
2482;33;865;CONFIRMADO
2483;33;885;CONFIRMADO
2484;33;910;CONFIRMADO
2485;33;928;CONFIRMADO
2486;33;954;CONFIRMADO
2487;33;976;CONFIRMADO
2488;33;1002;CONFIRMADO
2489;33;1011;CONFIRMADO
2490;33;1020;CONFIRMADO
2491;33;1025;CONFIRMADO
2492;33;1057;CONFIRMADO
2493;33;1083;CONFIRMADO
2494;33;1087;CONFIRMADO
2495;33;1093;CONFIRMADO
2496;33;1111;CONFIRMADO
2497;33;1119;CONFIRMADO
2498;33;1137;CONFIRMADO
2499;33;1147;CONFIRMADO
2500;33;1152;CONFIRMADO
2501;35;4;CONFIRMADO
2502;35;45;CONFIRMADO
2503;35;48;CONFIRMADO
2504;35;55;CONFIRMADO
2505;35;59;CONFIRMADO
2506;35;94;CONFIRMADO
2507;35;107;CONFIRMADO
2508;35;122;CONFIRMADO
2509;35;123;CONFIRMADO
2510;35;125;CONFIRMADO
2511;35;127;CONFIRMADO
2512;35;128;CONFIRMADO
2513;35;136;CONFIRMADO
2514;35;158;CONFIRMADO
2515;35;165;CONFIRMADO
2516;35;193;CONFIRMADO
2517;35;217;CONFIRMADO
2518;35;225;CONFIRMADO
2519;35;229;CONFIRMADO
2520;35;233;CONFIRMADO
2521;35;245;CONFIRMADO
2522;35;253;CONFIRMADO
2523;35;266;CONFIRMADO
2524;35;267;CONFIRMADO
2525;35;270;CONFIRMADO
2526;35;274;CONFIRMADO
2527;35;280;CONFIRMADO
2528;35;310;CONFIRMADO
2529;35;341;CONFIRMADO
2530;35;360;CONFIRMADO
2531;35;400;CONFIRMADO
2532;35;402;CONFIRMADO
2533;35;409;CONFIRMADO
2534;35;412;CONFIRMADO
2535;35;418;CONFIRMADO
2536;35;434;CONFIRMADO
2537;35;444;CONFIRMADO
2538;35;459;CONFIRMADO
2539;35;465;CONFIRMADO
2540;35;483;CONFIRMADO
2541;35;488;CONFIRMADO
2542;35;501;CONFIRMADO
2543;35;539;CONFIRMADO
2544;35;576;CONFIRMADO
2545;35;599;CONFIRMADO
2546;35;602;CONFIRMADO
2547;35;603;CONFIRMADO
2548;35;624;CONFIRMADO
2549;35;631;CONFIRMADO
2550;35;652;CONFIRMADO
2551;35;658;CONFIRMADO
2552;35;698;CONFIRMADO
2553;35;710;CONFIRMADO
2554;35;726;CONFIRMADO
2555;35;738;CONFIRMADO
2556;35;761;CONFIRMADO
2557;35;764;CONFIRMADO
2558;35;765;CONFIRMADO
2559;35;771;CONFIRMADO
2560;35;781;CONFIRMADO
2561;35;795;CONFIRMADO
2562;35;817;CONFIRMADO
2563;35;820;CONFIRMADO
2564;35;823;CONFIRMADO
2565;35;824;CONFIRMADO
2566;35;827;CONFIRMADO
2567;35;841;CONFIRMADO
2568;35;848;CONFIRMADO
2569;35;851;CONFIRMADO
2570;35;868;CONFIRMADO
2571;35;888;CONFIRMADO
2572;35;901;CONFIRMADO
2573;35;916;CONFIRMADO
2574;35;926;CONFIRMADO
2575;35;947;CONFIRMADO
2576;35;990;CONFIRMADO
2577;35;997;CONFIRMADO
2578;35;1001;CONFIRMADO
2579;35;1037;CONFIRMADO
2580;35;1040;CONFIRMADO
2581;35;1081;CONFIRMADO
2582;35;1085;CONFIRMADO
2583;35;1117;CONFIRMADO
2584;35;1126;CONFIRMADO
2585;35;1130;CONFIRMADO
2586;35;1136;CONFIRMADO
2587;35;1169;CONFIRMADO
2588;35;1175;CONFIRMADO
2589;39;12;CONFIRMADO
2590;39;25;CONFIRMADO
2591;39;33;CONFIRMADO
2592;39;49;CONFIRMADO
2593;39;70;CONFIRMADO
2594;39;76;CONFIRMADO
2595;39;115;CONFIRMADO
2596;39;125;CONFIRMADO
2597;39;146;CONFIRMADO
2598;39;154;CONFIRMADO
2599;39;159;CONFIRMADO
2600;39;167;CONFIRMADO
2601;39;177;CONFIRMADO
2602;39;195;CONFIRMADO
2603;39;201;CONFIRMADO
2604;39;229;CONFIRMADO
2605;39;263;CONFIRMADO
2606;39;277;CONFIRMADO
2607;39;295;CONFIRMADO
2608;39;310;CONFIRMADO
2609;39;335;CONFIRMADO
2610;39;346;CONFIRMADO
2611;39;362;CONFIRMADO
2612;39;406;CONFIRMADO
2613;39;435;CONFIRMADO
2614;39;452;CONFIRMADO
2615;39;457;CONFIRMADO
2616;39;468;CONFIRMADO
2617;39;479;CONFIRMADO
2618;39;487;CONFIRMADO
2619;39;496;CONFIRMADO
2620;39;504;CONFIRMADO
2621;39;508;CONFIRMADO
2622;39;516;CONFIRMADO
2623;39;519;CONFIRMADO
2624;39;526;CONFIRMADO
2625;39;589;CONFIRMADO
2626;39;590;CONFIRMADO
2627;39;593;CONFIRMADO
2628;39;604;CONFIRMADO
2629;39;609;CONFIRMADO
2630;39;616;CONFIRMADO
2631;39;619;CONFIRMADO
2632;39;659;CONFIRMADO
2633;39;660;CONFIRMADO
2634;39;668;CONFIRMADO
2635;39;674;CONFIRMADO
2636;39;689;CONFIRMADO
2637;39;693;CONFIRMADO
2638;39;713;CONFIRMADO
2639;39;730;CONFIRMADO
2640;39;732;CONFIRMADO
2641;39;738;CONFIRMADO
2642;39;755;CONFIRMADO
2643;39;774;CONFIRMADO
2644;39;783;CONFIRMADO
2645;39;797;CONFIRMADO
2646;39;800;CONFIRMADO
2647;39;813;CONFIRMADO
2648;39;816;CONFIRMADO
2649;39;826;CONFIRMADO
2650;39;827;CONFIRMADO
2651;39;840;CONFIRMADO
2652;39;844;CONFIRMADO
2653;39;874;CONFIRMADO
2654;39;875;CONFIRMADO
2655;39;876;CONFIRMADO
2656;39;897;CONFIRMADO
