id_gostei;fk_publicacao;fk_usuario
49731;291;196
49732;291;202
49733;291;211
49734;291;234
49735;291;243
49736;291;244
49737;291;250
49738;291;259
49739;291;304
49740;291;307
49741;291;313
49742;291;330
49743;291;334
49744;291;344
49745;291;345
49746;291;349
49747;291;358
49748;291;370
49749;291;375
49750;291;381
49751;291;388
49752;291;399
49753;291;406
49754;291;417
49755;291;422
49756;291;423
49757;291;441
49758;291;491
49759;291;513
49760;291;514
49761;291;532
49762;291;606
49763;291;621
49764;291;671
49765;291;675
49766;291;695
49767;291;721
49768;291;752
49769;291;770
49770;291;786
49771;291;792
49772;291;797
49773;291;808
49774;291;811
49775;291;814
49776;291;822
49777;291;851
49778;291;858
49779;291;861
49780;291;872
49781;291;874
49782;291;899
49783;291;930
49784;291;933
49785;291;934
49786;291;943
49787;291;969
49788;291;973
49789;291;986
49790;291;993
49791;291;998
49792;291;1009
49793;291;1033
49794;291;1035
49795;291;1038
49796;291;1050
49797;291;1059
49798;291;1068
49799;291;1072
49800;291;1082
49801;291;1083
49802;291;1088
49803;291;1098
49804;291;1099
49805;291;1121
49806;291;1148
49807;291;1163
49808;291;1170
49809;291;1171
49810;292;21
49811;292;31
49812;292;42
49813;292;43
49814;292;49
49815;292;100
49816;292;116
49817;292;144
49818;292;184
49819;292;192
49820;292;209
49821;292;211
49822;292;240
49823;292;245
49824;292;252
49825;292;275
49826;292;295
49827;292;296
49828;292;297
49829;292;304
49830;292;315
49831;292;347
49832;292;350
49833;292;356
49834;292;359
49835;292;365
49836;292;371
49837;292;372
49838;292;375
49839;292;377
49840;292;387
49841;292;401
49842;292;404
49843;292;438
49844;292;463
49845;292;464
49846;292;486
49847;292;500
49848;292;502
49849;292;540
49850;292;548
49851;292;554
49852;292;566
49853;292;580
49854;292;586
49855;292;599
49856;292;608
49857;292;629
49858;292;642
49859;292;647
49860;292;671
49861;292;695
49862;292;715
49863;292;757
49864;292;765
49865;292;772
49866;292;779
49867;292;808
49868;292;834
49869;292;837
49870;292;842
49871;292;844
49872;292;876
49873;292;881
49874;292;916
49875;292;963
49876;292;965
49877;292;968
49878;292;979
49879;292;989
49880;292;1023
49881;292;1027
49882;292;1038
49883;292;1042
49884;292;1046
49885;292;1052
49886;292;1091
49887;292;1103
49888;292;1114
49889;292;1131
49890;292;1141
49891;292;1159
49892;292;1167
49893;292;1171
49894;293;1
49895;293;18
49896;293;29
49897;293;40
49898;293;54
49899;293;80
49900;293;85
49901;293;90
49902;293;143
49903;293;147
49904;293;149
49905;293;152
49906;293;165
49907;293;178
49908;293;181
49909;293;190
49910;293;202
49911;293;211
49912;293;216
49913;293;227
49914;293;235
49915;293;247
49916;293;250
49917;293;253
49918;293;260
49919;293;264
49920;293;279
49921;293;295
49922;293;297
49923;293;309
49924;293;312
49925;293;369
49926;293;380
49927;293;421
49928;293;425
49929;293;428
49930;293;436
49931;293;438
49932;293;458
49933;293;459
49934;293;463
49935;293;466
49936;293;489
49937;293;507
49938;293;515
49939;293;518
49940;293;524
49941;293;569
49942;293;574
49943;293;579
49944;293;602
49945;293;603
49946;293;628
49947;293;637
49948;293;638
49949;293;643
49950;293;659
49951;293;661
49952;293;669
49953;293;685
49954;293;698
49955;293;711
49956;293;712
49957;293;713
49958;293;725
49959;293;740
49960;293;754
49961;293;777
49962;293;803
49963;293;808
49964;293;809
49965;293;829
49966;293;830
49967;293;832
49968;293;834
49969;293;835
49970;293;856
49971;293;858
49972;293;882
49973;293;903
49974;293;927
49975;293;940
49976;293;941
49977;293;960
49978;293;964
49979;293;980
49980;293;988
49981;293;1003
49982;293;1030
49983;293;1045
49984;293;1049
49985;293;1057
49986;293;1064
49987;293;1067
49988;293;1077
49989;293;1079
49990;293;1100
49991;293;1102
49992;293;1112
49993;293;1134
49994;293;1147
49995;294;13
49996;294;20
49997;294;31
49998;294;32
49999;294;34
50000;294;61
50001;294;63
50002;294;72
50003;294;100
50004;294;118
50005;294;121
50006;294;163
50007;294;170
50008;294;171
50009;294;178
50010;294;181
50011;294;189
50012;294;214
50013;294;219
50014;294;223
50015;294;229
50016;294;252
50017;294;288
50018;294;298
50019;294;299
50020;294;336
50021;294;345
50022;294;375
50023;294;377
50024;294;379
50025;294;402
50026;294;425
50027;294;435
50028;294;443
50029;294;448
50030;294;455
50031;294;457
50032;294;475
50033;294;485
50034;294;498
50035;294;499
50036;294;507
50037;294;511
50038;294;524
50039;294;541
50040;294;543
50041;294;546
50042;294;552
50043;294;572
50044;294;581
50045;294;621
50046;294;623
50047;294;651
50048;294;683
50049;294;684
50050;294;744
50051;294;755
50052;294;768
50053;294;777
50054;294;795
50055;294;800
50056;294;802
50057;294;804
50058;294;835
50059;294;880
50060;294;914
50061;294;941
50062;294;942
50063;294;969
50064;294;972
50065;294;975
50066;294;982
50067;294;997
50068;294;1042
50069;294;1048
50070;294;1079
50071;294;1088
50072;294;1120
50073;294;1124
50074;294;1166
50075;294;1168
50076;294;1175
50077;294;1176
50078;295;1
50079;295;4
50080;295;13
50081;295;23
50082;295;31
50083;295;56
50084;295;64
50085;295;107
50086;295;109
50087;295;137
50088;295;144
50089;295;152
50090;295;163
50091;295;170
50092;295;172
50093;295;204
50094;295;217
50095;295;222
50096;295;237
50097;295;244
50098;295;255
50099;295;262
50100;295;264
50101;295;274
50102;295;282
50103;295;297
50104;295;312
50105;295;314
50106;295;325
50107;295;329
50108;295;336
50109;295;338
50110;295;343
50111;295;344
50112;295;350
50113;295;363
50114;295;393
50115;295;402
50116;295;443
50117;295;452
50118;295;480
50119;295;491
50120;295;506
50121;295;515
50122;295;517
50123;295;525
50124;295;528
50125;295;578
50126;295;580
50127;295;583
50128;295;589
50129;295;592
50130;295;606
50131;295;614
50132;295;615
50133;295;621
50134;295;637
50135;295;653
50136;295;656
50137;295;662
50138;295;664
50139;295;669
50140;295;682
50141;295;710
50142;295;713
50143;295;729
50144;295;733
50145;295;735
50146;295;740
50147;295;747
50148;295;763
50149;295;775
50150;295;787
50151;295;798
50152;295;815
50153;295;844
50154;295;861
50155;295;881
50156;295;921
50157;295;938
50158;295;946
50159;295;961
50160;295;963
50161;295;964
50162;295;981
50163;295;984
50164;295;985
50165;295;991
50166;295;1014
50167;295;1022
50168;295;1029
50169;295;1035
50170;295;1046
50171;295;1050
50172;295;1079
50173;295;1092
50174;295;1109
50175;296;17
50176;296;19
50177;296;29
50178;296;37
50179;296;63
50180;296;92
50181;296;102
50182;296;107
50183;296;112
50184;296;123
50185;296;129
50186;296;132
50187;296;135
50188;296;205
50189;296;217
50190;296;223
50191;296;228
50192;296;255
50193;296;269
50194;296;311
50195;296;357
50196;296;358
50197;296;364
50198;296;369
50199;296;373
50200;296;375
50201;296;391
50202;296;392
50203;296;401
50204;296;406
50205;296;407
50206;296;414
50207;296;432
50208;296;446
50209;296;451
50210;296;457
50211;296;462
50212;296;463
50213;296;472
50214;296;482
50215;296;509
50216;296;516
50217;296;541
50218;296;553
50219;296;559
50220;296;565
50221;296;615
50222;296;647
50223;296;651
50224;296;666
50225;296;671
50226;296;682
50227;296;726
50228;296;729
50229;296;765
50230;296;771
50231;296;777
50232;296;779
50233;296;787
50234;296;800
50235;296;802
50236;296;805
50237;296;841
50238;296;845
50239;296;848
50240;296;860
50241;296;872
50242;296;898
50243;296;902
50244;296;904
50245;296;914
50246;296;961
50247;296;971
50248;296;989
50249;296;1004
50250;296;1005
50251;296;1046
50252;296;1061
50253;296;1071
50254;296;1084
50255;296;1097
50256;296;1106
50257;296;1107
50258;296;1108
50259;296;1141
50260;296;1142
50261;296;1145
50262;296;1151
50263;296;1164
50264;296;1166
50265;297;7
50266;297;10
50267;297;36
50268;297;39
50269;297;43
50270;297;50
50271;297;62
50272;297;69
50273;297;75
50274;297;94
50275;297;103
50276;297;113
50277;297;119
50278;297;122
50279;297;124
50280;297;131
50281;297;134
50282;297;135
50283;297;185
50284;297;190
50285;297;234
50286;297;264
50287;297;275
50288;297;280
50289;297;281
50290;297;292
50291;297;317
50292;297;335
50293;297;339
50294;297;350
50295;297;352
50296;297;356
50297;297;367
50298;297;378
50299;297;389
50300;297;402
50301;297;403
50302;297;409
50303;297;415
50304;297;454
50305;297;475
50306;297;498
50307;297;501
50308;297;510
50309;297;520
50310;297;557
50311;297;562
50312;297;566
50313;297;576
50314;297;578
50315;297;583
50316;297;585
50317;297;597
50318;297;603
50319;297;604
50320;297;612
50321;297;619
50322;297;652
50323;297;657
50324;297;669
50325;297;688
50326;297;704
50327;297;728
50328;297;731
50329;297;778
50330;297;799
50331;297;800
50332;297;840
50333;297;841
50334;297;843
50335;297;867
50336;297;879
50337;297;905
50338;297;907
50339;297;912
50340;297;924
50341;297;926
50342;297;932
50343;297;936
50344;297;948
50345;297;963
50346;297;983
50347;297;991
50348;297;1002
50349;297;1005
50350;297;1017
50351;297;1018
50352;297;1020
50353;297;1039
50354;297;1051
50355;297;1052
50356;297;1072
50357;297;1116
50358;297;1132
50359;297;1147
50360;297;1149
50361;297;1159
50362;297;1163
50363;297;1166
50364;298;1
50365;298;3
50366;298;5
50367;298;35
50368;298;47
50369;298;61
50370;298;75
50371;298;79
50372;298;83
50373;298;88
50374;298;121
50375;298;160
50376;298;163
50377;298;165
50378;298;170
50379;298;204
50380;298;214
50381;298;215
50382;298;248
50383;298;288
50384;298;292
50385;298;313
50386;298;316
50387;298;319
50388;298;324
50389;298;351
50390;298;367
50391;298;382
50392;298;404
50393;298;406
50394;298;433
50395;298;441
50396;298;450
50397;298;458
50398;298;461
50399;298;502
50400;298;503
50401;298;508
50402;298;512
50403;298;514
50404;298;538
50405;298;540
50406;298;554
50407;298;559
50408;298;563
50409;298;570
50410;298;573
50411;298;576
50412;298;620
50413;298;655
50414;298;668
50415;298;670
50416;298;685
50417;298;703
50418;298;718
50419;298;728
50420;298;732
50421;298;737
50422;298;744
50423;298;771
50424;298;777
50425;298;785
50426;298;786
50427;298;787
50428;298;793
50429;298;813
50430;298;826
50431;298;827
50432;298;831
50433;298;833
50434;298;850
50435;298;881
50436;298;889
50437;298;896
50438;298;927
50439;298;938
50440;298;954
50441;298;971
50442;298;980
50443;298;1019
50444;298;1042
50445;298;1061
50446;298;1076
50447;298;1078
50448;298;1084
50449;298;1111
50450;298;1148
50451;298;1155
50452;298;1173
50453;299;2
50454;299;9
50455;299;25
50456;299;34
50457;299;52
50458;299;58
50459;299;66
50460;299;70
50461;299;74
50462;299;84
50463;299;111
50464;299;115
50465;299;123
50466;299;130
50467;299;132
50468;299;178
50469;299;185
50470;299;201
50471;299;212
50472;299;220
50473;299;225
50474;299;253
50475;299;277
50476;299;278
50477;299;298
50478;299;320
50479;299;324
50480;299;336
50481;299;352
50482;299;355
50483;299;363
50484;299;370
50485;299;393
50486;299;447
50487;299;474
50488;299;481
50489;299;501
50490;299;507
50491;299;540
50492;299;549
50493;299;580
50494;299;588
50495;299;607
50496;299;619
50497;299;643
50498;299;644
50499;299;650
50500;299;663
50501;299;686
50502;299;717
50503;299;720
50504;299;731
50505;299;741
50506;299;756
50507;299;774
50508;299;800
50509;299;840
50510;299;842
50511;299;849
50512;299;861
50513;299;894
50514;299;926
50515;299;935
50516;299;938
50517;299;947
50518;299;958
50519;299;971
50520;299;1001
50521;299;1023
50522;299;1028
50523;299;1029
50524;299;1031
50525;299;1039
50526;299;1053
50527;299;1069
50528;299;1076
50529;299;1089
50530;299;1110
50531;299;1121
50532;299;1122
50533;299;1130
50534;299;1132
50535;299;1136
50536;299;1137
50537;299;1162
50538;299;1174
50539;300;6
50540;300;26
50541;300;29
50542;300;37
50543;300;42
50544;300;45
50545;300;46
50546;300;49
50547;300;57
50548;300;70
50549;300;71
50550;300;73
50551;300;88
50552;300;160
50553;300;167
50554;300;170
50555;300;171
50556;300;176
50557;300;189
50558;300;212
50559;300;214
50560;300;223
50561;300;233
50562;300;240
50563;300;248
50564;300;254
50565;300;278
50566;300;286
50567;300;299
50568;300;302
50569;300;322
50570;300;334
50571;300;338
50572;300;341
50573;300;374
50574;300;396
50575;300;401
50576;300;408
50577;300;418
50578;300;423
50579;300;451
50580;300;482
50581;300;487
50582;300;500
50583;300;503
50584;300;514
50585;300;527
50586;300;548
50587;300;556
50588;300;564
50589;300;613
50590;300;627
50591;300;635
50592;300;642
50593;300;660
50594;300;665
50595;300;672
50596;300;691
50597;300;697
50598;300;717
50599;300;719
50600;300;720
50601;300;751
50602;300;753
50603;300;761
50604;300;765
50605;300;783
50606;300;795
50607;300;810
50608;300;811
50609;300;839
50610;300;848
50611;300;876
50612;300;927
50613;300;931
50614;300;937
50615;300;945
50616;300;952
50617;300;959
50618;300;979
50619;300;1010
50620;300;1015
50621;300;1033
50622;300;1036
50623;300;1083
50624;300;1090
50625;300;1101
50626;300;1103
50627;300;1109
50628;300;1110
50629;300;1124
50630;300;1172
50631;300;1173
50632;301;35
50633;301;38
50634;301;55
50635;301;63
50636;301;64
50637;301;68
50638;301;105
50639;301;108
50640;301;109
50641;301;131
50642;301;137
50643;301;185
50644;301;187
50645;301;190
50646;301;263
50647;301;285
50648;301;317
50649;301;346
50650;301;352
50651;301;354
50652;301;369
50653;301;371
50654;301;373
50655;301;383
50656;301;400
50657;301;405
50658;301;418
50659;301;422
50660;301;424
50661;301;497
50662;301;512
50663;301;513
50664;301;519
50665;301;526
50666;301;547
50667;301;551
50668;301;562
50669;301;565
50670;301;567
50671;301;572
50672;301;600
50673;301;617
50674;301;652
50675;301;656
50676;301;660
50677;301;664
50678;301;667
50679;301;675
50680;301;685
50681;301;691
50682;301;716
50683;301;718
50684;301;726
50685;301;732
50686;301;735
50687;301;738
50688;301;740
50689;301;760
50690;301;765
50691;301;767
50692;301;794
50693;301;807
50694;301;843
50695;301;846
50696;301;849
50697;301;880
50698;301;882
50699;301;887
50700;301;891
50701;301;903
50702;301;917
50703;301;922
50704;301;932
50705;301;946
50706;301;947
50707;301;951
50708;301;960
50709;301;977
50710;301;996
50711;301;1011
50712;301;1021
50713;301;1033
50714;301;1039
50715;301;1079
50716;301;1081
50717;301;1109
50718;301;1117
50719;301;1121
50720;301;1138
50721;301;1139
50722;301;1146
50723;301;1160
50724;302;31
50725;302;45
50726;302;46
50727;302;74
50728;302;85
50729;302;106
50730;302;122
50731;302;164
50732;302;170
50733;302;235
50734;302;250
50735;302;261
50736;302;286
50737;302;288
50738;302;300
50739;302;303
50740;302;305
50741;302;306
50742;302;328
50743;302;335
50744;302;349
50745;302;352
50746;302;387
50747;302;427
50748;302;446
50749;302;450
50750;302;462
50751;302;470
50752;302;482
50753;302;483
50754;302;500
50755;302;526
50756;302;555
50757;302;558
50758;302;576
50759;302;584
50760;302;621
50761;302;646
50762;302;675
50763;302;682
50764;302;691
50765;302;716
50766;302;724
50767;302;728
50768;302;734
50769;302;748
50770;302;779
50771;302;783
50772;302;811
50773;302;813
50774;302;828
50775;302;843
50776;302;852
50777;302;856
50778;302;867
50779;302;887
50780;302;889
50781;302;892
50782;302;908
50783;302;927
50784;302;961
50785;302;983
50786;302;986
50787;302;992
50788;302;994
50789;302;999
50790;302;1027
50791;302;1042
50792;302;1080
50793;302;1105
50794;302;1131
50795;302;1136
50796;302;1158
50797;302;1178
50798;303;8
50799;303;34
50800;303;38
50801;303;42
50802;303;43
50803;303;58
50804;303;77
50805;303;86
50806;303;94
50807;303;111
50808;303;117
50809;303;119
50810;303;131
50811;303;140
50812;303;172
50813;303;185
50814;303;218
50815;303;228
50816;303;246
50817;303;263
50818;303;265
50819;303;267
50820;303;268
50821;303;269
50822;303;290
50823;303;319
50824;303;325
50825;303;345
50826;303;362
50827;303;375
50828;303;378
50829;303;395
50830;303;397
50831;303;402
50832;303;404
50833;303;420
50834;303;448
50835;303;449
50836;303;464
50837;303;481
50838;303;496
50839;303;531
50840;303;533
50841;303;538
50842;303;541
50843;303;544
50844;303;552
50845;303;568
50846;303;577
50847;303;596
50848;303;610
50849;303;611
50850;303;629
50851;303;641
50852;303;661
50853;303;666
50854;303;668
50855;303;674
50856;303;687
50857;303;689
50858;303;745
50859;303;755
50860;303;761
50861;303;774
50862;303;806
50863;303;816
50864;303;819
50865;303;830
50866;303;849
50867;303;852
50868;303;855
50869;303;867
50870;303;873
50871;303;880
50872;303;882
50873;303;892
50874;303;896
50875;303;904
50876;303;911
50877;303;917
50878;303;918
50879;303;931
50880;303;974
50881;303;983
50882;303;985
50883;303;1004
50884;303;1013
50885;303;1020
50886;303;1057
50887;303;1087
50888;303;1148
50889;303;1160
50890;303;1175
50891;304;38
50892;304;41
50893;304;63
50894;304;71
50895;304;73
50896;304;75
50897;304;81
50898;304;88
50899;304;92
50900;304;96
50901;304;106
50902;304;107
50903;304;118
50904;304;125
50905;304;137
50906;304;138
50907;304;139
50908;304;143
50909;304;148
50910;304;201
50911;304;203
50912;304;213
50913;304;219
50914;304;222
50915;304;243
50916;304;248
50917;304;257
50918;304;275
50919;304;289
50920;304;297
50921;304;304
50922;304;318
50923;304;361
50924;304;373
50925;304;388
50926;304;393
50927;304;406
50928;304;429
50929;304;432
50930;304;437
50931;304;464
50932;304;484
50933;304;488
50934;304;495
50935;304;505
50936;304;508
50937;304;517
50938;304;523
50939;304;535
50940;304;538
50941;304;539
50942;304;545
50943;304;553
50944;304;555
50945;304;567
50946;304;586
50947;304;587
50948;304;589
50949;304;608
50950;304;613
50951;304;615
50952;304;637
50953;304;650
50954;304;665
50955;304;675
50956;304;681
50957;304;685
50958;304;689
50959;304;697
50960;304;702
50961;304;728
50962;304;731
50963;304;783
50964;304;784
50965;304;785
50966;304;792
50967;304;833
50968;304;835
50969;304;836
50970;304;838
50971;304;901
50972;304;907
50973;304;912
50974;304;913
50975;304;919
50976;304;921
50977;304;923
50978;304;966
50979;304;971
50980;304;982
50981;304;992
50982;304;1001
50983;304;1002
50984;304;1037
50985;304;1039
50986;304;1042
50987;304;1045
50988;304;1046
50989;304;1064
50990;304;1071
50991;304;1074
50992;304;1090
50993;304;1101
50994;304;1109
50995;304;1146
50996;304;1153
50997;304;1158
50998;304;1162
50999;305;4
51000;305;5
51001;305;21
51002;305;24
51003;305;43
51004;305;58
51005;305;62
51006;305;103
51007;305;127
51008;305;138
51009;305;168
51010;305;176
51011;305;178
51012;305;190
51013;305;217
51014;305;249
51015;305;252
51016;305;279
51017;305;288
51018;305;289
51019;305;298
51020;305;314
51021;305;327
51022;305;338
51023;305;352
51024;305;356
51025;305;397
51026;305;405
51027;305;406
51028;305;412
51029;305;432
51030;305;464
51031;305;489
51032;305;513
51033;305;515
51034;305;531
51035;305;542
51036;305;588
51037;305;593
51038;305;595
51039;305;600
51040;305;606
51041;305;612
51042;305;625
51043;305;636
51044;305;654
51045;305;656
51046;305;659
51047;305;690
51048;305;695
51049;305;696
51050;305;700
51051;305;718
51052;305;719
51053;305;734
51054;305;743
51055;305;778
51056;305;784
51057;305;790
51058;305;802
51059;305;807
51060;305;822
51061;305;828
51062;305;849
51063;305;853
51064;305;877
51065;305;887
51066;305;898
51067;305;912
51068;305;914
51069;305;918
51070;305;924
51071;305;925
51072;305;926
51073;305;930
51074;305;934
51075;305;948
51076;305;950
51077;305;958
51078;305;960
51079;305;969
51080;305;979
51081;305;983
51082;305;989
51083;305;994
51084;305;1021
51085;305;1023
51086;305;1065
51087;305;1085
51088;305;1117
51089;305;1123
51090;305;1135
51091;305;1141
51092;305;1158
51093;305;1178
51094;306;2
51095;306;7
51096;306;10
51097;306;12
51098;306;26
51099;306;43
51100;306;51
51101;306;53
51102;306;67
51103;306;81
51104;306;96
51105;306;102
51106;306;103
51107;306;131
51108;306;141
51109;306;144
51110;306;149
51111;306;167
51112;306;171
51113;306;176
51114;306;187
51115;306;208
51116;306;228
51117;306;235
51118;306;236
51119;306;245
51120;306;251
51121;306;263
51122;306;268
51123;306;274
51124;306;280
51125;306;288
51126;306;305
51127;306;315
51128;306;327
51129;306;330
51130;306;338
51131;306;339
51132;306;342
51133;306;344
51134;306;363
51135;306;365
51136;306;373
51137;306;389
51138;306;390
51139;306;392
51140;306;405
51141;306;406
51142;306;408
51143;306;409
51144;306;443
51145;306;466
51146;306;470
51147;306;479
51148;306;484
51149;306;516
51150;306;520
51151;306;523
51152;306;532
51153;306;555
51154;306;556
51155;306;572
51156;306;576
51157;306;581
51158;306;582
51159;306;596
51160;306;618
51161;306;642
51162;306;659
51163;306;662
51164;306;667
51165;306;680
51166;306;694
51167;306;784
51168;306;802
51169;306;808
51170;306;841
51171;306;853
51172;306;859
51173;306;872
51174;306;880
51175;306;892
51176;306;894
51177;306;898
51178;306;918
51179;306;922
51180;306;928
51181;306;931
51182;306;939
51183;306;943
51184;306;945
51185;306;967
51186;306;979
51187;306;1001
51188;306;1006
51189;306;1015
51190;306;1023
51191;306;1027
51192;306;1035
51193;306;1050
51194;306;1065
51195;306;1076
51196;306;1077
51197;306;1092
51198;306;1099
51199;306;1120
51200;306;1126
51201;306;1136
51202;306;1146
51203;306;1177
51204;307;14
51205;307;16
51206;307;30
51207;307;74
51208;307;79
51209;307;98
51210;307;115
51211;307;168
51212;307;172
51213;307;173
51214;307;181
51215;307;208
51216;307;218
51217;307;220
51218;307;224
51219;307;281
51220;307;283
51221;307;286
51222;307;287
51223;307;305
51224;307;333
51225;307;336
51226;307;342
51227;307;347
51228;307;357
51229;307;358
51230;307;369
51231;307;383
51232;307;399
51233;307;404
51234;307;455
51235;307;461
51236;307;464
51237;307;466
51238;307;480
51239;307;526
51240;307;539
51241;307;557
51242;307;571
51243;307;580
51244;307;588
51245;307;592
51246;307;611
51247;307;618
51248;307;637
51249;307;650
51250;307;659
51251;307;671
51252;307;688
51253;307;697
51254;307;699
51255;307;730
51256;307;759
51257;307;766
51258;307;767
51259;307;812
51260;307;819
51261;307;824
51262;307;833
51263;307;838
51264;307;849
51265;307;860
51266;307;910
51267;307;912
51268;307;931
51269;307;933
51270;307;937
51271;307;964
51272;307;965
51273;307;976
51274;307;978
51275;307;984
51276;307;1011
51277;307;1048
51278;307;1066
51279;307;1088
51280;307;1095
51281;307;1103
51282;307;1124
51283;307;1156
51284;307;1164
51285;307;1165
51286;308;6
51287;308;20
51288;308;24
51289;308;26
51290;308;52
51291;308;72
51292;308;80
51293;308;83
51294;308;89
51295;308;96
51296;308;111
51297;308;112
51298;308;131
51299;308;132
51300;308;139
51301;308;152
51302;308;167
51303;308;168
51304;308;178
51305;308;184
51306;308;202
51307;308;204
51308;308;230
51309;308;236
51310;308;250
51311;308;257
51312;308;259
51313;308;276
51314;308;288
51315;308;292
51316;308;304
51317;308;323
51318;308;326
51319;308;339
51320;308;355
51321;308;364
51322;308;366
51323;308;370
51324;308;375
51325;308;384
51326;308;389
51327;308;407
51328;308;416
51329;308;422
51330;308;426
51331;308;441
51332;308;448
51333;308;470
51334;308;502
51335;308;512
51336;308;520
51337;308;529
51338;308;535
51339;308;571
51340;308;599
51341;308;600
51342;308;628
51343;308;629
51344;308;667
51345;308;694
51346;308;714
51347;308;726
51348;308;763
51349;308;771
51350;308;774
51351;308;780
51352;308;801
51353;308;810
51354;308;825
51355;308;837
51356;308;869
51357;308;894
51358;308;902
51359;308;926
51360;308;939
51361;308;942
51362;308;954
51363;308;975
51364;308;981
51365;308;985
51366;308;998
51367;308;999
51368;308;1043
51369;308;1049
51370;308;1057
51371;308;1059
51372;308;1090
51373;308;1110
51374;308;1111
51375;308;1118
51376;308;1133
51377;308;1144
51378;308;1166
51379;308;1172
51380;308;1175
51381;309;9
51382;309;36
51383;309;43
51384;309;60
51385;309;76
51386;309;79
51387;309;96
51388;309;97
51389;309;109
51390;309;110
51391;309;145
51392;309;147
51393;309;176
51394;309;203
51395;309;256
51396;309;280
51397;309;286
51398;309;302
51399;309;315
51400;309;320
51401;309;321
51402;309;332
51403;309;348
51404;309;359
51405;309;378
51406;309;402
51407;309;404
51408;309;409
51409;309;412
51410;309;413
51411;309;424
51412;309;425
51413;309;438
51414;309;444
51415;309;448
51416;309;480
51417;309;495
51418;309;499
51419;309;525
51420;309;530
51421;309;549
51422;309;567
51423;309;596
51424;309;602
51425;309;608
51426;309;613
51427;309;617
51428;309;657
51429;309;703
51430;309;737
51431;309;749
51432;309;768
51433;309;776
51434;309;799
51435;309;821
51436;309;841
51437;309;847
51438;309;863
51439;309;871
51440;309;874
51441;309;886
51442;309;893
51443;309;902
51444;309;912
51445;309;920
51446;309;982
51447;309;1009
51448;309;1057
51449;309;1073
51450;309;1101
51451;309;1118
51452;309;1121
51453;309;1137
51454;309;1138
51455;309;1151
51456;309;1158
51457;309;1162
51458;310;11
51459;310;13
51460;310;34
51461;310;35
51462;310;43
51463;310;53
51464;310;65
51465;310;74
51466;310;87
51467;310;160
51468;310;178
51469;310;182
51470;310;204
51471;310;214
51472;310;222
51473;310;246
51474;310;251
51475;310;275
51476;310;276
51477;310;306
51478;310;317
51479;310;320
51480;310;328
51481;310;333
51482;310;335
51483;310;350
51484;310;352
51485;310;358
51486;310;364
51487;310;370
51488;310;374
51489;310;376
51490;310;384
51491;310;385
51492;310;394
51493;310;415
51494;310;426
51495;310;433
51496;310;435
51497;310;454
51498;310;462
51499;310;467
51500;310;473
51501;310;474
51502;310;475
51503;310;476
51504;310;503
51505;310;546
51506;310;548
51507;310;583
51508;310;585
51509;310;597
51510;310;602
51511;310;610
51512;310;642
51513;310;668
51514;310;684
51515;310;727
51516;310;729
51517;310;730
51518;310;740
51519;310;768
51520;310;777
51521;310;792
51522;310;799
51523;310;804
51524;310;815
51525;310;833
51526;310;854
51527;310;879
51528;310;927
51529;310;938
51530;310;939
51531;310;952
51532;310;959
51533;310;963
51534;310;992
51535;310;1019
51536;310;1048
51537;310;1057
51538;310;1069
51539;310;1103
51540;310;1109
51541;310;1114
51542;310;1130
51543;310;1138
51544;310;1141
51545;310;1142
51546;310;1145
51547;310;1147
51548;310;1148
51549;310;1150
51550;310;1165
51551;310;1171
51552;311;4
51553;311;25
51554;311;28
51555;311;49
51556;311;64
51557;311;66
51558;311;70
51559;311;93
51560;311;99
51561;311;101
51562;311;107
51563;311;132
51564;311;140
51565;311;147
51566;311;149
51567;311;151
51568;311;160
51569;311;178
51570;311;179
51571;311;194
51572;311;198
51573;311;204
51574;311;205
51575;311;222
51576;311;223
51577;311;248
51578;311;254
51579;311;287
51580;311;296
51581;311;327
51582;311;344
51583;311;350
51584;311;361
51585;311;364
51586;311;378
51587;311;381
51588;311;435
51589;311;447
51590;311;460
51591;311;472
51592;311;477
51593;311;481
51594;311;487
51595;311;494
51596;311;516
51597;311;519
51598;311;528
51599;311;529
51600;311;533
51601;311;566
51602;311;573
51603;311;574
51604;311;618
51605;311;619
51606;311;623
51607;311;626
51608;311;640
51609;311;643
51610;311;652
51611;311;681
51612;311;695
51613;311;698
51614;311;712
51615;311;714
51616;311;739
51617;311;745
51618;311;755
51619;311;777
51620;311;797
51621;311;808
51622;311;814
51623;311;817
51624;311;818
51625;311;820
51626;311;823
51627;311;845
51628;311;852
51629;311;859
51630;311;873
51631;311;874
51632;311;876
51633;311;883
51634;311;888
51635;311;896
51636;311;904
51637;311;916
51638;311;937
51639;311;943
51640;311;944
51641;311;953
51642;311;958
51643;311;964
51644;311;970
51645;311;977
51646;311;982
51647;311;983
51648;311;987
51649;311;995
51650;311;996
51651;311;1011
51652;311;1039
51653;311;1053
51654;311;1057
51655;311;1061
51656;311;1090
51657;311;1110
51658;311;1113
51659;311;1120
51660;311;1121
51661;311;1127
51662;311;1128
51663;311;1139
51664;311;1141
51665;311;1144
51666;311;1174
51667;311;1176
51668;311;1178
51669;312;24
51670;312;28
51671;312;40
51672;312;47
51673;312;124
51674;312;132
51675;312;137
51676;312;158
51677;312;159
51678;312;185
51679;312;199
51680;312;201
51681;312;215
51682;312;220
51683;312;240
51684;312;253
51685;312;256
51686;312;268
